GEOID,NAME,inc_n,fem_n,sexf_n,inc_pct,gi_z,gi,lisa,lisa_sig,streetlight_n,poor_pave_ft,street_ft,sidewalk_n,dist_subway_km,vacant_n,aband_n,poverty_rate,renter_share,vacancy_rate,female_pop,total_pop
36047006500,Census Tract 65; Kings County; New York,62,19,0,1.018229594350468,-0.9220638738489776,Not significant,Not significant,Not significant,40,3916.7323233452585,65648.2397950018,108,0.39756331760815994,4,5,0.0395795697158811,0.5700325732899023,0.1023391812865497,3135,6089
36047015300,Census Tract 153; Kings County; New York,138,61,0,5.231235784685368,-1.3649807205770408,Cold 95%,Low-Low,p <= 0.05,56,5936.939716789463,59680.24245583559,83,0.20442003061874245,1,0,0.04267815191855912,0.7148829431438127,0.05154639175257732,1428,2638
36047015500,Census Tract 155; Kings County; New York,54,18,0,1.5683996514667442,-1.2318363747491778,Not significant,Not significant,Not significant,46,260.0584497272883,57385.413563719754,52,0.4937243550525667,3,15,0.039847641371227656,0.39136490250696376,0.09912170639899624,1829,3443
36047016300,Census Tract 163; Kings County; New York,74,28,0,1.6933638443935928,-0.19287224735924946,Not significant,Not significant,Not significant,44,11045.984587149904,52153.59097218704,79,0.3099094739574832,9,6,0.07964195547394996,0.6966800804828974,0.0847145488029466,2511,4370
36081007900,Census Tract 79; Queens County; New York,115,35,0,4.194018964259665,-1.0860610802079071,Not significant,Not significant,Not significant,42,4947.548725472848,59503.83573971994,27,0.7602850963439424,4,1,0.1673992673992674,0.6198406951484432,0.26892535733192163,1199,2742
36081015700,Census Tract 157; Queens County; New York,143,40,0,10.430342815463165,-0.30707435000299155,Not significant,Not significant,Not significant,26,17893.224310600905,70699.46423758478,38,0.22625647482841432,3,1,0.07950401167031364,0.9888423988842399,0.27794561933534745,803,1371
36081016300,Census Tract 163; Queens County; New York,62,16,0,1.5672396359959555,-0.9268449844741873,Not significant,Not significant,Not significant,28,13719.270399752566,62657.99959972682,19,0.2916328671141409,1,0,0.20753286147623862,0.913953488372093,0.03425042111173498,2478,3956
36081016600,Census Tract 166; Queens County; New York,188,57,0,4.6824408468244085,-0.0838559302366709,Not significant,Not significant,Not significant,35,2795.648421118518,85124.20198926324,23,0.6743077345283027,3,1,0.11349463706660015,0.3028052805280528,0.03117505995203837,2148,4015
36081017800,Census Tract 178; Queens County; New York,103,38,0,4.937679769894535,-1.1519286902620514,Not significant,Not significant,Not significant,38,5949.407463044373,71277.04991775184,17,1.7445950153731453,9,1,0.060882070949185046,0.31841652323580033,0.056818181818181816,1122,2086
36081018200,Census Tract 182; Queens County; New York,104,30,0,3.9800995024875623,-1.0559703049105322,Not significant,Not significant,Not significant,66,19311.191639338198,115819.82647899809,15,2.5018288030303872,24,2,0.1210019267822736,0.3342245989304813,0.022222222222222223,1342,2613
36081018300,Census Tract 183; Queens County; New York,277,74,0,5.476472914195334,-0.5217677660902237,Not significant,Not significant,Not significant,85,14204.850636410772,97713.92075466677,31,0.26630153478609464,0,0,0.18686968558433853,0.8266838266838267,0.07057416267942583,2784,5058
36081009600,Census Tract 96; Queens County; New York,97,36,0,3.1575520833333335,-0.2867325666707445,Not significant,Not significant,Not significant,24,6789.365496873178,88708.22469374082,18,0.3795737585010572,1,2,0.109375,0.20159680638722555,0.037463976945244955,1579,3072
36081010000,Census Tract 100; Queens County; New York,155,55,0,5.029201817001947,-0.5119290087975651,Not significant,Not significant,Not significant,66,6578.67629215764,105050.25015151862,26,0.44830269806155154,5,2,0.1054510058403634,0.20604099244875945,0.08669950738916256,1516,3082
36081010600,Census Tract 106; Queens County; New York,213,42,0,7.648114901256733,-0.35446655043568914,Not significant,Not significant,Not significant,35,1591.6245643530276,61855.546932836034,26,0.0766746315457253,1,5,0.14793536804308796,0.27552140504939626,0.1086105675146771,1377,2785
36081011300,Census Tract 113; Queens County; New York,118,34,0,2.65466816647919,-1.1117351713713612,Not significant,Not significant,Not significant,42,6098.086479885309,72726.58749022687,39,0.33026887858570175,2,1,0.08530272338510016,0.7865452706120385,0.05991440798858773,2279,4445
36081011600,Census Tract 116; Queens County; New York,59,23,0,2.650494159928122,-1.1412145575081896,Not significant,Not significant,Not significant,8,2615.210395395724,54201.15689795499,7,0.7499550906958025,4,0,0.3243486073674753,0.4110236220472441,0.045112781954887216,1009,2226
36081012100,Census Tract 121; Queens County; New York,41,10,0,1.914992993928071,-1.1020052530483586,Not significant,Not significant,Not significant,13,1119.6562574414527,45760.496816118844,16,0.762436524450263,0,0,0.10944808231992516,0.6046242774566474,0.1477832512315271,1058,2141
36081013200,Census Tract 132; Queens County; New York,117,39,0,5.969387755102041,-0.694289976128242,Not significant,Not significant,Not significant,50,14410.50976429164,114503.57252130305,12,0.4586993763907517,5,1,0.08182288969445883,0.653179190751445,0,846,1960
36081013400,Census Tract 134; Queens County; New York,82,41,0,1.4133057566356428,-1.3593897574727898,Cold 95%,Not significant,Not significant,42,8553.707261140835,65559.00307053735,17,0.7745074828695446,3,1,0.0736013986013986,0.6318548387096774,0.08045977011494253,3076,5802
36081014100,Census Tract 141; Queens County; New York,65,16,0,4.02975821450713,-0.5881793778156683,Not significant,Not significant,Not significant,22,27129.192329700956,73817.33077625367,12,1.011044191305161,5,0,0.09733415995040298,0.7645600991325898,0.07241379310344828,715,1613
36081014300,Census Tract 143; Queens County; New York,252,76,0,6.540358162470802,-0.6122913729487771,Not significant,Not significant,Not significant,23,6016.61023209349,48105.495399892665,28,0.6886113154340938,7,0,0.12851196670135276,0.8152974504249292,0.0749475890985325,1869,3853
36081015100,Census Tract 151; Queens County; New York,82,23,0,2.9613578909353557,-0.8858017859185869,Not significant,Not significant,Not significant,22,7928.347967874203,71275.13964713272,11,0.476908018980187,5,0,0.13567293777134587,0.741042345276873,0.1388499298737728,1425,2769
36081015500,Census Tract 155; Queens County; New York,230,70,0,10.854176498348277,-0.3683955208063684,Not significant,Not significant,Not significant,58,1078.1592028247974,35822.41460699841,94,0.439649501436497,6,0,0.042000943841434636,0.873589164785553,0.1696344892221181,1058,2119
36047098400,Census Tract 984; Kings County; New York,46,28,0,2.3908523908523907,-1.8426209326296235,Cold 99%,Low-Low,p <= 0.001,21,12647.02343329638,59869.90585520378,5,0.7876867154861136,0,0,0.09563409563409564,0.3010948905109489,0.20923520923520925,954,1924
36047098800,Census Tract 988; Kings County; New York,79,34,0,2.870639534883721,-1.5290759068275313,Cold 95%,Low-Low,p <= 0.05,30,13705.286737050961,67847.48673123638,13,0.5582115783487381,2,0,0.055900621118012424,0.4989059080962801,0.20104895104895104,1405,2752
36047100400,Census Tract 1004; Kings County; New York,27,20,0,1.1143210895583986,-1.6999589518860756,Cold 99%,Low-Low,p <= 0.01,13,1061.1122130861033,32595.637191851594,10,1.7842004429586766,1,2,0.11679735864630623,0.3934226552984166,0.23055295220243674,1373,2423
36047101000,Census Tract 1010; Kings County; New York,69,28,0,2.6775320139697323,-1.8194930308686756,Cold 99%,Low-Low,p <= 0.01,33,4252.78743483933,69131.0710816315,14,1.3156518621587432,21,1,0.09545983701979045,0.48258706467661694,0.11842105263157894,1509,2577
36047101800,Census Tract 1018; Kings County; New York,17,10,0,0.9502515371716043,-1.7944379021193948,Cold 99%,Low-Low,p <= 0.01,32,7419.365205222,61214.532268188486,8,1.404000652669439,23,0,0.0368921185019564,0.0930888575458392,0.17269544924154026,961,1789
36047109800,Census Tract 1098; Kings County; New York,238,108,33,10.136286201022147,0.5437176655240232,Not significant,Not significant,Not significant,100,41286.8777275974,204023.28891842312,12,0.30110889898555776,28,1,0.28887904297740363,0.7792592592592592,0.10358565737051793,1408,2348
36047110600,Census Tract 1106; Kings County; New York,99,52,0,2.404663589992713,1.0275485792336634,Not significant,Not significant,Not significant,42,1941.5794121860445,28444.362865880263,2,0.9908059849929547,0,0,0.3903327665776051,1,0.102288650163475,2411,4117
36047112400,Census Tract 1124; Kings County; New York,363,152,1,10.7396449704142,0.670225810192033,Not significant,Not significant,Not significant,61,1366.9072604063751,72220.32557299278,15,0.19919331646844338,15,9,0.12413377523350407,0.8260175578611333,0.1761998685075608,1644,3380
36047115000,Census Tract 1150; Kings County; New York,152,55,0,5.1316677920324105,1.1284136679044425,Not significant,Not significant,Not significant,28,527.5850773164091,76305.49221801298,6,0.3511132728839553,23,3,0.18356164383561643,0.6396677050882659,0.04841897233201581,1717,2962
36047115200,Census Tract 1152; Kings County; New York,231,95,0,9.030492572322126,1.6870332461116029,Not significant,Not significant,Not significant,33,1420.6157949919866,85695.88433084992,21,0.07876592200866447,19,4,0.11063330727130571,0.6939834024896265,0.16681071737251513,1430,2558
36047116600,Census Tract 1166; Kings County; New York,177,76,0,5.90393595730487,0.6233414712633214,Not significant,Not significant,Not significant,51,720.2042724249841,67364.11544439818,19,0.13203417960255243,21,9,0.19846564376250833,0.8165217391304348,0.08657664813343924,1839,2998
36047117201,Census Tract 1172.01; Kings County; New York,125,37,0,6.3742988271290155,0.34891447543272675,Not significant,Not significant,Not significant,50,790.0861267340977,52128.12234258312,19,0.26142484653360715,4,5,0.2728199898011219,0.4401114206128134,0.07593307593307594,1059,1961
36047117601,Census Tract 1176.01; Kings County; New York,85,23,0,2.8062066688676133,-0.39672353555767154,Not significant,Not significant,Not significant,28,1281.3927146795397,40803.49845147981,8,0.315175971979107,2,2,0.037098376946008614,0.6862745098039216,0.0565262076053443,1643,3029
36047118202,Census Tract 1182.02; Kings County; New York,121,50,0,3.6800486618004866,-0.44797708639528494,Not significant,Not significant,Not significant,21,6736.686400045722,64393.10667801416,7,0.33235722640041454,5,5,0.2062043795620438,0.621904761904762,0.05063291139240506,1802,3288
36047119200,Census Tract 1192; Kings County; New York,203,81,0,5.225225225225225,0.8236654648678168,Not significant,Not significant,Not significant,57,3834.427027547487,65710.5909430691,20,0.39699843779053834,30,0,0.11583011583011583,0.6209262435677531,0.10719754977029096,2168,3885
36047119600,Census Tract 1196; Kings County; New York,508,180,0,8.496404080949992,0.6108544578115728,Not significant,Not significant,Not significant,61,2722.0409906221007,104343.77400946108,48,0.10368020813017272,13,1,0.19909274193548387,0.8365570599613152,0.015706806282722512,3053,5979
36047054600,Census Tract 546; Kings County; New York,75,25,0,1.3958682300390843,-1.0382285616865528,Not significant,Not significant,Not significant,60,9503.884467063675,76906.34176804699,19,0.6314752754847792,4,0,0.24110303707844233,0.8184696569920844,0.0937350549976088,2420,5373
36005002400,Census Tract 24; Bronx County; New York,65,28,0,61.904761904761905,1.8846916619295777,Hot 95%,Low-High,p <= 0.05,58,6310.387215209085,22118.609476871094,1,1.6534339794803306,2,0,0.7428571428571429,NA,NA,77,105
36005034800,Census Tract 348; Bronx County; New York,250,97,0,4.131548504379442,-0.4251628356878664,Not significant,Not significant,Not significant,204,19832.42537045544,149111.93006573356,25,0.563798043036501,21,9,0.18905061197485942,0.5925925925925926,0.09691252144082332,3351,6051
36005007600,Census Tract 76; Bronx County; New York,514,178,0,9.786747905559787,2.3474064800509447,Not significant,Not significant,Not significant,65,13295.176637337097,103928.04789310633,11,0.20755617255799805,7,5,0.204233409610984,0.7403951701427003,0.10024691358024691,2295,5252
36005015200,Census Tract 152; Bronx County; New York,195,89,0,7.611241217798595,-0.47107155636192133,Not significant,Not significant,Not significant,275,17683.23293482593,116396.35036529256,24,2.1389853618858092,17,0,0.11560226354082458,0.4553752535496957,0.075046904315197,1165,2562
36005018301,Census Tract 183.01; Bronx County; New York,130,48,0,3.305364861428935,4.045684835440264,Hot 99%,Low-High,p <= 0.01,40,6988.9845360242625,31313.48456599504,7,0.4162395564313819,1,0,0.2837528604118993,0.7481902792140641,0.05612493899463153,2172,3933
36061021303,Census Tract 213.03; New York County; New York,260,124,0,4.479669193659545,2.5924873679819718,Hot 95%,High-High,p <= 0.05,60,7308.094055038617,68845.89950093493,49,0.41016919200400914,7,2,0.21190681622088006,0.8723849372384938,0.12002945508100148,2800,5804
36061024000,Census Tract 240; New York County; New York,258,78,0,10.772442588726513,0.6291773200465892,Not significant,Not significant,Not significant,4,3592.795598606954,5099.493577865698,1,1.8482449022563934,2,0,0.6975992613111727,NA,NA,365,2395
36061031704,Census Tract 317.04; New York County; New York,131,43,0,1.2974150737842924,1.4423996564999582,Hot 95%,Low-High,p <= 0.05,70,35203.54064847024,95169.09282297257,34,0.2956955231422187,1,0,0.03298009309695949,0.6100790091821482,0.13581841668204467,5576,10097
36081018502,Census Tract 185.02; Queens County; New York,88,21,0,2.865516118528167,-0.7917131218577936,Not significant,Not significant,Not significant,23,2168.988167456274,36229.966435654685,32,0.3943366703918134,1,0,0.10778248127645718,0.833861762840837,0.05228365384615385,1492,3071
36085027706,Census Tract 277.06; Richmond County; New York,98,42,0,3.154168007724493,-1.5016600928752073,Cold 99%,Low-Low,p <= 0.01,55,25658.686602519363,108285.85397248443,22,4.159545632864626,4,3,0.2922433215320245,0.2872340425531915,0.04568527918781726,1546,3107
36081029400,Census Tract 294; Queens County; New York,321,138,0,3.742131032874796,-0.10890687504864578,Not significant,Not significant,Not significant,97,67073.77146203426,422357.9390518939,27,3.820672083016158,49,10,0.14173228346456693,0.47984790874524713,0.07231040564373897,4480,8578
36081030903,Census Tract 309.03; Queens County; New York,169,59,0,3.2650695517774344,1.116995451117399,Not significant,Not significant,Not significant,58,3122.5737367105276,131796.95788909064,53,1.1606092439034155,6,0,0.026854714064914992,0.5144009216589862,0.24324324324324326,2390,5176
36081053100,Census Tract 531; Queens County; New York,118,31,0,3.6374845869297165,-1.2619072107639053,Cold 95%,Low-Low,p <= 0.05,76,11162.386794142069,143326.1759294133,29,2.044036782839365,19,3,0.10080147965474723,0.4714801444043321,0.07666666666666666,1601,3244
36081062200,Census Tract 622; Queens County; New York,53,21,0,2.5616239729337846,-2.188486745176267,Cold 99%,Low-Low,p <= 0.0001,99,12032.622145151494,175673.43395723597,20,5.186975962572369,3,2,0.08313194780086998,0.06499261447562776,0.01455604075691412,1338,2069
36081071303,Census Tract 713.03; Queens County; New York,57,15,0,1.0748632849330568,-1.0655614294130409,Not significant,Not significant,Not significant,9,4446.0887365144845,53883.963845619255,17,0.27597597204286867,0,0,0.09541768810107486,0.6084249084249084,0.029160739687055477,2854,5303
36081071306,Census Tract 713.06; Queens County; New York,119,41,0,1.6546162402669633,-1.0951720361167365,Not significant,Not significant,Not significant,87,8659.417677680874,80830.33712625288,22,0.2824349387459128,4,1,0.1707452725250278,0.7770291947385306,0.038556446637877856,3951,7192
36081075702,Census Tract 757.02; Queens County; New York,77,25,0,1.4703074279167463,-0.9038419620313186,Not significant,Not significant,Not significant,74,5856.342782820121,147782.88431251168,56,0.4643007706218097,6,5,0.05746209098164405,0.37285223367697595,0.07028753993610223,2547,5237
36081006501,Census Tract 65.01; Queens County; New York,358,214,139,12.001340931947704,0.3046878464930879,Not significant,Not significant,Not significant,23,16381.118837752076,53055.009905876424,48,0.2456643855875045,0,0,0.06805229634596044,0.9447815533980582,0.22227465785747993,1386,2983
36081129104,Census Tract 1291.04; Queens County; New York,74,31,0,1.765267175572519,-1.3159652753333877,Not significant,Not significant,Not significant,72,25921.208251916632,180387.93092935663,34,4.020796710020565,1,0,0.0825381679389313,0.2013613159387408,0.0521505376344086,2244,4192
36081006202,Census Tract 62.02; Queens County; New York,255,96,0,3.480278422273782,1.284743277740889,Not significant,Not significant,Not significant,153,41974.788718385804,233895.837254601,28,1.5501593040054282,79,2,0.07288112460761567,0.49144050104384135,0.0702639751552795,3901,7327
36081030904,Census Tract 309.04; Queens County; New York,133,54,0,4.8879088570378535,-0.29568565511695477,Not significant,Not significant,Not significant,56,14514.317111805729,121116.35517430578,19,1.6691438593139472,6,0,0.1209114296214627,0.5425,0.20948616600790515,1301,2721
36081093402,Census Tract 934.02; Queens County; New York,57,28,0,1.368547418967587,-0.8414610166272296,Not significant,Not significant,Not significant,144,10325.58159733656,141988.61278703023,43,0.4587950566254805,4,3,0.09819927971188476,0.5251926496739775,0.12089630015633142,2015,4165
36081099802,Census Tract 998.02; Queens County; New York,108,52,0,2.0093023255813955,-0.32445602867608164,Not significant,Not significant,Not significant,70,11459.297817655934,64858.03061942727,6,0.7412536110332114,65,5,0.274046511627907,0.9082211197732105,0.03751705320600273,3096,5375
36005021700,Census Tract 217; Bronx County; New York,356,136,0,7.111466240511386,2.435434740326645,Hot 95%,High-High,p <= 0.05,100,7413.336157105041,42499.98726457467,22,0.1375278939316094,3,0,0.3826173826173826,0.9788550799381124,0,2496,5006
36005022200,Census Tract 222; Bronx County; New York,488,175,0,14.654654654654655,1.2757598507356245,Not significant,Not significant,Not significant,229,24721.237466190567,86791.49061609646,20,0.3733074088659801,7,2,0.2681137266890859,0.8383838383838383,0.04137323943661972,1626,3330
36005023703,Census Tract 237.03; Bronx County; New York,633,264,0,12.764670296430731,3.9932968389644947,Hot 95%,High-High,p <= 0.05,55,28951.677919013244,97713.64890286302,26,0.20692138171455238,2,1,0.3938536190861302,0.9814713896457765,0,2714,4959
36005026702,Census Tract 267.02; Bronx County; New York,235,98,0,3.4351702967402424,2.267039705705821,Hot 95%,High-High,p <= 0.05,105,7766.249606398863,60415.08786214884,14,0.5562704175086202,1,1,0.20199209022996925,0.8236449332285939,0.034874905231235785,3482,6841
36005027401,Census Tract 274.01; Bronx County; New York,228,104,0,4.584757691534285,0.22136109270911503,Not significant,Not significant,Not significant,313,23799.509608749013,291371.83564201207,45,1.0949820243385946,43,4,0.09189623969434949,0.2766304347826087,0.03310562270099842,2483,4973
36005029301,Census Tract 293.01; Bronx County; New York,72,27,0,3.84204909284952,-0.8308907934851603,Not significant,Not significant,Not significant,126,5981.376644402441,28696.543447183,20,1.6835546535089847,16,0,0.05497076023391813,0.14164004259850904,0.05342741935483871,1193,1874
36005036000,Census Tract 360; Bronx County; New York,116,48,0,4.174163368118028,0.06712272306360605,Not significant,Not significant,Not significant,101,16511.994485326948,113001.50954347632,11,0.4057360265213324,16,5,0.1866977829638273,0.33575883575883575,0.04658077304261645,1555,2779
36085006700,Census Tract 67; Richmond County; New York,73,33,0,2.3786249592701205,-1.6061154537268485,Cold 95%,Low-Low,p <= 0.05,181,45610.14617409581,257282.47867683263,61,2.234846050875305,20,2,0.062254259501965926,0.37164429530201343,0.08378170637970792,1565,3069
36005039500,Census Tract 395; Bronx County; New York,755,320,0,17.20209614946457,3.3755723591549653,Hot 95%,High-High,p <= 0.05,169,21174.586674071474,169570.77853731773,35,0.7616189328881624,33,5,0.41467304625199364,0.9384953322350357,0.06901840490797546,2224,4389
36005040303,Census Tract 403.03; Bronx County; New York,194,69,0,4.8512128032008,1.1754178668933628,Not significant,Not significant,Not significant,54,17389.850410778414,46662.84597946585,6,0.3003066768480762,2,2,0.30778894472361806,0.9389090909090909,0.014336917562724014,2161,3999
36005014701,Census Tract 147.01; Bronx County; New York,122,61,0,2.0019691499835903,1.384491459362355,Not significant,Not significant,Not significant,18,4448.619977264985,33471.17704790847,27,0.8841290544972465,0,0,0.6044371405094494,0.9900447984071677,0.019521717911176184,3252,6094
36005021001,Census Tract 210.01; Bronx County; New York,131,54,0,1.7830406968830814,1.0666115847711402,Not significant,Not significant,Not significant,94,21398.361537697518,37079.45960153526,19,0.8673580839066133,2,0,0.1896270078954533,0.7156890261015998,0.08991060025542784,3931,7347
36005021002,Census Tract 210.02; Bronx County; New York,91,32,0,1.2241054613935969,0.46215845835107533,Not significant,Not significant,Not significant,80,16740.528069423544,37370.17893096841,6,0.6456163921176417,0,0,0.23468286099865046,0.7963901203293223,0.0801048645499563,4030,7434
36005028400,Census Tract 284; Bronx County; New York,207,95,0,55.3475935828877,2.066756130739041,Hot 95%,High-High,p <= 0.05,315,31108.145229062833,118879.6179000764,11,0.5915040854220107,10,2,0.7925925925925926,NA,NA,182,374
36047000502,Census Tract 5.02; Kings County; New York,96,35,0,3.5502958579881656,1.0572912973442143,Not significant,Not significant,Not significant,54,12994.363755111566,45328.19164991891,58,0.14685201346180574,1,2,0.07523277467411546,0.5874499332443258,0.06316447779862414,1391,2704
36047015200,Census Tract 152; Kings County; New York,54,12,0,2.353966870095902,-1.1730100747001642,Not significant,Not significant,Not significant,115,27388.105737288584,92005.77329403821,21,0.5912326652423039,2,1,0.14178049929345266,0.4563986409966025,0.1376953125,1298,2294
36047050804,Census Tract 508.04; Kings County; New York,83,35,0,1.250565014313696,-0.1358768206231837,Not significant,Not significant,Not significant,27,3075.894835346351,28820.083948075127,32,0.2611526671339734,1,0,0.05981618200994425,0.8876611418047882,0.05957741600277104,3221,6637
36047051002,Census Tract 510.02; Kings County; New York,120,48,0,3.2653061224489797,-0.2478531365956003,Not significant,Not significant,Not significant,51,5978.767997002194,38489.82629993151,16,0.30212717035828496,0,0,0.17333333333333334,0.901131625967838,0.14205416453755748,1806,3675
36085012806,Census Tract 128.06; Richmond County; New York,72,29,0,1.1851851851851851,-1.6704426800081003,Cold 99%,Low-Low,p <= 0.01,142,41090.34748642309,261565.51281506466,43,1.4943207551088342,74,6,0.12640821736249172,0.64,0.07589461266220998,2884,6075
36047069602,Census Tract 696.02; Kings County; New York,121,57,0,2.0694373182828802,-1.7367443901215904,Cold 99%,Low-Low,p <= 0.01,76,31513.276596842334,180758.42369712633,39,2.718252115475954,32,8,0.03627652292950034,0.18474923234390994,0.18684977111943404,2889,5847
36047076800,Census Tract 768; Kings County; New York,94,24,0,2.413350449293967,-1.8399984065558936,Cold 99%,Low-Low,p <= 0.01,51,34195.15854373545,136520.63009107477,59,0.17733148142382069,12,1,0.20818838640620818,0.6728571428571428,0.024390243902439025,1723,3895
36047119800,Census Tract 1198; Kings County; New York,410,153,0,11.667615253272624,2.0273786539915273,Not significant,Not significant,Not significant,95,22643.788595139424,143789.70585917257,29,0.26902365021215024,34,32,0.35832313341493266,0.7251908396946565,0.13316790736145576,1694,3514
36047150200,Census Tract 1502; Kings County; New York,65,22,0,2.2538141470180304,-1.963821595075585,Cold 99%,Low-Low,p <= 0.001,71,28169.5882426328,125338.67398555815,44,0.6310424308582762,10,8,0.03903799233182294,0.41866913123844735,0.051709027169149865,1431,2884
36047035602,Census Tract 356.02; Kings County; New York,113,36,0,1.717064275945905,0.7362901059552174,Not significant,Not significant,Not significant,30,14854.662327523396,65229.09310391678,13,0.22222381401744168,0,0,0.15605531074304818,0.5943249142500779,0.06173200702165009,3339,6581
36047079802,Census Tract 798.02; Kings County; New York,244,80,0,4.876099120703437,-0.5537437272913635,Not significant,Not significant,Not significant,70,6838.89628847435,41457.99361872449,30,0.29916897262946807,2,1,0.1223021582733813,0.9830890642615558,0.03306686046511628,2594,5004
36081018101,Census Tract 181.01; Queens County; New York,129,48,0,3.652321630804077,-0.9844403921407131,Not significant,Not significant,Not significant,14,5426.672832163601,39289.78345163642,12,0.08157499924702474,1,0,0.14281658148779103,0.8997785160575859,0.04797047970479705,1626,3532
36005009302,Census Tract 93.02; Bronx County; New York,284,86,0,89.0282131661442,2.8011038926373097,Hot 95%,High-High,p <= 0.05,270,71150.13312196589,331415.5739413356,18,1.6229956990474834,65,0,0.3333333333333333,NA,NA,0,319
36005051601,Census Tract 516.01; Bronx County; New York,123,57,0,3.2131661442006267,-0.4698150803535276,Not significant,Not significant,Not significant,328,39802.51970674401,282127.4941993656,77,3.5216965169097314,76,5,0.05198537095088819,0.2565418163160595,0.1104518484710178,2048,3828
36005046209,Census Tract 462.09; Bronx County; New York,219,78,0,4.93688007213706,1.04362486348097,Not significant,Not significant,Not significant,161,53066.73022786412,171637.58473356432,16,0.5629612802564576,57,3,0.5189359783588818,0.8560283687943262,0.10928616550852811,2458,4436
36005048401,Census Tract 484.01; Bronx County; New York,327,145,0,8.401849948612538,1.4238464885329891,Not significant,Not significant,Not significant,204,45678.130463862915,186631.6371089888,29,0.31135531078519985,43,5,0.11188450631606084,0.5347721822541966,0.05299015897047691,1893,3892
36085017702,Census Tract 177.02; Richmond County; New York,29,10,0,1.36986301369863,-1.5851695237229642,Cold 95%,Low-Low,p <= 0.05,136,25663.780475990836,175527.94738690925,25,0.8516489441487318,47,3,0.1365139348134152,0.21624588364434688,0.040042149631190724,1276,2117
36085022602,Census Tract 226.02; Richmond County; New York,69,30,0,5.025491624180626,-1.7251376878021436,Cold 99%,Low-Low,p <= 0.01,123,72668.87786130275,294776.13648189214,50,2.050857988027668,358,3,0.26438455935906774,0.5244072524407253,0.07124352331606218,802,1373
36085018703,Census Tract 187.03; Richmond County; New York,51,18,0,1.3298565840938723,-1.9493241525694949,Cold 99%,Low-Low,p <= 0.001,94,11151.490277293218,159636.22852610698,23,3.0866334550816905,40,4,0.10101010101010101,0.2710196779964222,0.11829652996845426,1855,3835
36085020701,Census Tract 207.01; Richmond County; New York,109,40,0,3.240190249702735,-0.20322313582298776,Not significant,Not significant,Not significant,77,32413.169432757943,111342.49527182138,19,5.438342985655596,31,14,0.20035671819262782,0.6149369544131911,0.1357921207041073,1596,3364
36085004004,Census Tract 40.04; Richmond County; New York,63,28,0,1.6431924882629108,-1.6122187839428062,Cold 95%,Low-Low,p <= 0.05,105,21076.68453022415,114487.10357892865,36,0.6945092335521008,36,4,0.14469537815126052,0.44554455445544555,0.1460415065334358,2204,3834
36005013800,Census Tract 138; Bronx County; New York,95,48,0,3.10254735467015,-1.0517080922806492,Not significant,Not significant,Not significant,212,53233.81176527138,158053.17521498137,16,3.299597412811487,26,0,0.18549967341606793,0.2645418326693227,0.03683806600153492,1554,3062
36005041800,Census Tract 418; Bronx County; New York,207,81,0,6.095406360424028,1.47411753017316,Not significant,Not significant,Not significant,63,8999.8909250978,77333.205108154,33,0.37138652940744515,4,1,0.15787905868334823,0.8494957331264547,0.02126044039483675,1805,3396
36005031000,Census Tract 310; Bronx County; New York,225,92,0,4.8722390645301,1.0751360100309064,Not significant,Not significant,Not significant,284,15136.907411014341,236426.86213163345,53,1.181061038844254,11,22,0.04192421392098898,0.27807900852052675,0.06313497822931785,2197,4618
36005034300,Census Tract 343; Bronx County; New York,44,22,0,2.6715239829993926,-0.5668415445160457,Not significant,Not significant,Not significant,20,4576.219735217443,45368.02750007894,14,2.2650508710556885,26,1,0.048763736263736264,0.5408695652173913,0,817,1647
36005019300,Census Tract 193; Bronx County; New York,323,143,0,5.429483946881829,2.283202821353773,Hot 95%,High-High,p <= 0.05,41,11290.809778163752,41836.161025980844,13,0.6721505990831257,4,1,0.14978204010462076,0.9769749900754268,0,2796,5949
36005034400,Census Tract 344; Bronx County; New York,83,30,0,4.8340128130460105,-0.434894460110313,Not significant,Not significant,Not significant,45,9607.520754950125,71837.50466163043,18,0.9087175640180758,7,2,0.3407494145199063,0.4180887372013652,0.07131537242472266,957,1717
36005045101,Census Tract 451.01; Bronx County; New York,111,49,0,6.548672566371682,-0.30558953492668944,Not significant,Not significant,Not significant,94,6466.134770539312,59597.429972592785,30,0.7439472097757575,2,6,0.018332347723240685,0.8135922330097087,0.010566762728146013,810,1695
36005036501,Census Tract 365.01; Bronx County; New York,293,113,0,6.834616281782132,2.696907915701341,Hot 95%,High-High,p <= 0.05,35,6582.073539390749,49317.7723427187,14,0.7446867767385917,1,1,0.24515978539771402,0.9349480968858132,0.012303485987696514,2120,4287
36005021302,Census Tract 213.02; Bronx County; New York,210,86,0,3.560528992878942,1.8795550681160693,Hot 95%,High-High,p <= 0.05,46,5778.161142207844,47192.05751243031,11,0.39506931664826295,9,3,0.4138691081722618,0.9883820998278829,0.01982285955293125,2776,5898
36005007900,Census Tract 79; Bronx County; New York,406,147,0,5.945233562747108,3.4880837577571366,Hot 95%,High-High,p <= 0.05,87,35959.54536434227,119872.89865176822,16,0.2598224522861834,4,1,0.31252753708327213,0.9842696629213483,0.035543996532293023,3571,6829
